Frame Rate:,23.9760239760
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
2350,00:01:38.015,6.506012731481481,5.805225694444444,9.240694444444445,4.472118055555556
2351,00:01:38.056,4.2949016203703705,3.787170138888889,5.742725694444444,3.354809027777778
2352,00:01:38.098,4.596186342592593,4.506076388888889,5.557673611111111,3.724809027777778
2353,00:01:38.140,5.609461805555555,5.360138888888889,7.155034722222222,4.3132118055555555
2354,00:01:38.181,6.798130787037038,6.363246527777778,9.136440972222223,4.894704861111111
2355,00:01:38.223,7.614403935185185,6.995295138888889,10.487361111111111,5.360555555555556
2356,00:01:38.265,7.844074074074075,7.122482638888889,10.93545138888889,5.474288194444444
2357,00:01:38.307,7.884276620370369,7.219149305555556,11.053072916666666,5.380607638888889
2358,00:01:38.348,7.572800925925926,6.944895833333334,10.535034722222223,5.238472222222223
2359,00:01:38.390,6.818773148148149,6.427256944444444,9.166805555555555,4.862256944444445
2360,00:01:38.432,71.09027199074075,34.109965277777775,66.50935763888889,112.65149305555556
2361,00:01:38.473,6.238483796296296,5.757916666666667,1.4819444444444445,11.475590277777778
2362,00:01:38.515,6.945572916666667,6.1598090277777775,1.7407291666666667,12.936180555555556
2363,00:01:38.557,7.4475636574074064,6.781666666666666,1.9440798611111112,13.616944444444444
2364,00:01:38.598,7.4845138888888885,6.442378472222222,2.067152777777778,13.944010416666666
2365,00:01:38.640,7.8755844907407395,6.913663194444444,2.1352256944444443,14.577864583333334
2366,00:01:38.682,7.9742187499999995,6.780069444444444,2.2092881944444445,14.93329861111111
2367,00:01:38.724,8.291140046296297,7.159496527777778,2.186284722222222,15.52763888888889
2368,00:01:38.765,8.629322916666666,7.503211805555556,2.0591145833333333,16.32564236111111
2369,00:01:38.807,7.331267361111112,6.219513888888889,1.7786284722222223,13.995659722222221
2370,00:01:38.849,6.4891956018518515,5.916041666666667,1.567482638888889,11.9840625
2371,00:01:38.890,6.813292824074073,6.706701388888889,1.4668229166666666,12.266354166666666
2372,00:01:38.932,6.488159722222222,6.137951388888889,1.3825,11.944027777777778
2373,00:01:38.974,27.15924768518519,12.003350694444444,16.759756944444444,52.71463541666667
2374,00:01:39.016,4.2464814814814815,2.753784722222222,1.6607291666666666,8.324930555555556
2375,00:01:39.057,4.450144675925926,3.115434027777778,1.5936458333333334,8.641354166666666
2376,00:01:39.099,4.259392361111111,3.2306423611111112,1.4580902777777778,8.089444444444444
2377,00:01:39.141,4.2990104166666665,3.230329861111111,1.559201388888889,8.1075
2378,00:01:39.182,5.085885416666667,3.476232638888889,1.942829861111111,9.83859375
2379,00:01:39.224,5.456747685185185,3.6309722222222223,2.30390625,10.435364583333333
2380,00:01:39.266,5.666475694444444,3.8521180555555556,2.4659375,10.681371527777777
2381,00:01:39.308,5.431516203703704,3.442621527777778,2.4599652777777776,10.391961805555555
2382,00:01:39.349,4.816336805555555,3.042760416666667,2.208923611111111,9.19732638888889
2383,00:01:39.391,50.11744212962963,75.23904513888888,18.787152777777777,56.32612847222222
2384,00:01:39.433,3.3965682870370375,2.5631944444444446,1.5510243055555555,6.075486111111111
2385,00:01:39.474,3.0766550925925924,2.764947916666667,1.5215625,4.943454861111111
2386,00:01:39.516,2.348165509259259,2.415763888888889,1.2469097222222223,3.3818229166666667
2387,00:01:39.558,1.0153125,0.7059895833333333,0.5686805555555555,1.7712673611111112
2388,00:01:39.599,0.5063599537037037,0.29213541666666665,0.22713541666666667,0.9998090277777778
2389,00:01:39.641,0.60359375,0.37809027777777776,0.23505208333333333,1.197638888888889
2390,00:01:39.683,0.4311168981481482,0.2193402777777778,0.2009548611111111,0.8730555555555556
2391,00:01:39.725,0.592025462962963,0.3010763888888889,0.2976215277777778,1.1773784722222222
2392,00:01:39.766,0.5478472222222223,0.2690798611111111,0.24206597222222223,1.1323958333333333
2393,00:01:39.808,0.39912037037037035,0.18270833333333333,0.18496527777777777,0.8296875
2394,00:01:39.850,36.51928240740741,52.576319444444444,11.2759375,45.70559027777778
2395,00:01:39.891,4.585277777777778,4.769114583333334,1.3582291666666666,7.628489583333334
2396,00:01:39.933,4.857511574074075,5.213489583333334,1.3375520833333334,8.021493055555556
2397,00:01:39.975,4.8814525462962965,5.07984375,1.3669791666666666,8.197534722222223
2398,00:01:40.017,4.744612268518519,4.936354166666667,1.2791840277777777,8.018298611111112
2399,00:01:40.058,4.785555555555555,4.917795138888889,1.3013020833333333,8.137569444444445
2400,00:01:40.100,5.535740740740741,5.83328125,1.4559895833333334,9.317951388888888
2401,00:01:40.142,5.346105324074074,5.532638888888889,1.4401736111111112,9.065503472222222
2402,00:01:40.183,5.558929398148148,5.730833333333333,1.4364930555555555,9.509461805555556
2403,00:01:40.225,6.345960648148149,6.418263888888889,1.5133506944444444,11.106267361111112
2404,00:01:40.267,5.871770833333334,5.831267361111111,1.3166840277777778,10.467361111111112
2405,00:01:40.309,4.745104166666667,4.606979166666667,0.8681944444444445,8.76013888888889
2406,00:01:40.350,3.493043981481481,3.4507465277777776,0.5728993055555556,6.455486111111111
2407,00:01:40.392,2.9093865740740736,2.82703125,0.5619618055555555,5.339166666666666
2408,00:01:40.434,43.30073495370371,46.99470486111111,40.38677083333334,42.52072916666667
2409,00:01:40.475,13.846417824074074,16.39890625,11.380069444444445,13.760277777777778
2410,00:01:40.517,15.15758101851852,17.4325,13.09515625,14.945086805555556
2411,00:01:40.559,12.42351273148148,14.831545138888888,11.938472222222222,10.500520833333333
2412,00:01:40.600,10.51734375,11.705052083333333,10.50623263888889,9.340746527777778
2413,00:01:40.642,11.084751157407405,12.096319444444445,10.47092013888889,10.687013888888888
2414,00:01:40.684,10.97870949074074,11.94361111111111,10.567430555555555,10.425086805555555
2415,00:01:40.726,9.89511574074074,10.928541666666666,9.008732638888889,9.748072916666667
2416,00:01:40.767,8.39476273148148,9.155208333333333,7.471597222222222,8.557482638888889
2417,00:01:40.809,5.312037037037037,6.582326388888889,3.922552083333333,5.431232638888889
2418,00:01:40.851,6.133148148148148,6.478125,5.284479166666666,6.636840277777778
2419,00:01:40.892,35.11682291666667,30.68296875,54.81847222222222,19.849027777777778
2420,00:01:40.934,8.803831018518517,6.941961805555556,13.266510416666666,6.203020833333333
2421,00:01:40.976,9.74019675925926,7.7938020833333335,14.375815972222222,7.050972222222223
2422,00:01:41.018,9.944924768518518,8.14953125,14.771805555555556,6.9134375
2423,00:01:41.059,9.768831018518519,8.221979166666667,14.341354166666667,6.743159722222222
2424,00:01:41.101,9.15511574074074,7.426388888888889,13.424392361111112,6.6145659722222225
2425,00:01:41.143,8.81421875,7.153715277777778,12.850572916666666,6.438368055555555
2426,00:01:41.184,8.352951388888888,6.738559027777778,12.187118055555555,6.133177083333333
2427,00:01:41.226,81.56260416666667,45.9096875,69.77498263888889,129.00314236111112
2428,00:01:41.268,4.2656886574074075,1.2696875,3.827777777777778,7.699600694444444
2429,00:01:41.310,4.366180555555555,1.310017361111111,3.696597222222222,8.091927083333333
2430,00:01:41.351,2.723657407407407,0.88515625,2.4168576388888887,4.8689583333333335
2431,00:01:41.393,3.695196759259259,1.0774305555555554,3.017916666666667,6.990243055555555
2432,00:01:41.435,5.399178240740741,2.755295138888889,2.7137326388888887,10.728506944444444
2433,00:01:41.476,5.676284722222223,1.765763888888889,4.851267361111111,10.411822916666667
2434,00:01:41.518,59.38510416666667,27.97269097222222,33.60595486111111,116.57666666666667
2435,00:01:41.560,4.812517361111111,5.823784722222222,3.397048611111111,5.21671875
2436,00:01:41.601,4.744299768518519,6.342517361111111,2.7091319444444446,5.18125
2437,00:01:41.643,7.087158564814815,8.372152777777778,5.463958333333333,7.425364583333334
2438,00:01:41.685,11.253721064814814,11.714114583333334,11.597864583333333,10.449184027777777
2439,00:01:41.727,14.90585648148148,14.307934027777778,18.16375,12.245885416666667
2440,00:01:41.768,55.841111111111104,55.57375,40.67664930555556,71.27293402777778
2441,00:01:41.810,11.827974537037036,15.402916666666666,4.2005034722222225,15.880503472222221
2442,00:01:41.852,9.292893518518518,11.68609375,3.925572916666667,12.267013888888888
2443,00:01:41.893,9.508038194444445,12.043402777777779,3.4408854166666667,13.039826388888889
2444,00:01:41.935,11.124074074074073,13.75703125,4.62890625,14.986284722222223
2445,00:01:41.977,12.299652777777778,14.908229166666667,5.322552083333333,16.668177083333333
2446,00:01:42.019,10.090422453703704,13.176996527777778,3.475329861111111,13.618940972222223
2447,00:01:42.060,5.997748842592593,7.423697916666667,1.9535416666666667,8.616006944444445
2448,00:01:42.102,10.283871527777778,13.829409722222222,2.8071180555555557,14.215086805555556
2449,00:01:42.144,10.138408564814815,13.520850694444444,3.2676041666666666,13.626770833333333
2450,00:01:42.185,8.765266203703703,11.052395833333334,3.3827430555555558,11.860659722222222
2451,00:01:42.227,37.16167824074074,26.705364583333335,38.09828125,46.68138888888889
2452,00:01:42.269,1.599525462962963,0.8131597222222222,1.7859375,2.199479166666667
2453,00:01:42.311,2.030150462962963,1.3402256944444444,1.8477777777777777,2.9024479166666666
2454,00:01:42.352,1.4274710648148148,0.6788715277777778,1.6236979166666667,1.97984375
2455,00:01:42.394,1.3353993055555555,0.7029166666666666,1.5038541666666667,1.7994270833333332
2456,00:01:42.436,1.8359085648148146,1.2336805555555554,1.6024305555555556,2.671614583333333
2457,00:01:42.477,1.1865162037037038,0.5911111111111111,1.3527604166666667,1.6156770833333334
2458,00:01:42.519,1.0393518518518519,0.5623090277777778,1.1836979166666666,1.3720486111111112
2459,00:01:42.561,1.404184027777778,0.8650173611111112,1.286267361111111,2.061267361111111
2460,00:01:42.602,0.9708101851851851,0.5036979166666666,1.1047222222222222,1.3040104166666666
2461,00:01:42.644,0.8923958333333334,0.47597222222222224,1.0105902777777778,1.190625
2462,00:01:42.686,1.2790625,0.7252777777777778,1.2203472222222222,1.8915625
2463,00:01:42.728,0.8522627314814816,0.46697916666666667,0.9686284722222223,1.1211805555555556
2464,00:01:42.769,1.0040162037037037,0.5734722222222223,1.0334722222222221,1.4051041666666666
2465,00:01:42.811,1.2982581018518518,0.7423958333333334,1.1982118055555555,1.9541666666666666
2466,00:01:42.853,0.7733506944444445,0.40828125,0.8828819444444445,1.028888888888889
2467,00:01:42.894,0.7353877314814815,0.41932291666666666,0.85828125,0.9285590277777778
2468,00:01:42.936,0.9645717592592593,0.5403125,0.9668576388888889,1.386545138888889
2469,00:01:42.978,0.6475752314814814,0.3509375,0.7596180555555555,0.8321701388888889
2470,00:01:43.020,41.76527199074074,38.81710069444444,37.44809027777778,49.030625
2471,00:01:43.061,3.6350347222222226,4.619357638888889,2.264878472222222,4.020868055555556
2472,00:01:43.103,4.333512731481481,5.808298611111111,2.43140625,4.760833333333333
2473,00:01:43.145,3.778848379629629,4.927465277777777,2.4021180555555555,4.006961805555555
2474,00:01:43.186,3.6694618055555552,4.690642361111111,2.4868055555555557,3.8309375
2475,00:01:43.228,4.735804398148148,6.728680555555556,2.53984375,4.938888888888889
2476,00:01:43.270,3.4756076388888886,4.597152777777778,2.2872569444444446,3.5424131944444444
2477,00:01:43.312,3.161064814814815,4.090347222222222,2.1352604166666667,3.2575868055555555
2478,00:01:43.353,4.420572916666667,6.550815972222222,2.15546875,4.555434027777777
2479,00:01:43.395,2.858576388888889,3.9146875,1.7720486111111111,2.8889930555555554
2480,00:01:43.437,3.6444560185185186,5.289027777777778,1.7409722222222221,3.9033680555555557
2481,00:01:43.478,4.295190972222222,6.7665625,1.6261284722222222,4.492881944444444
2482,00:01:43.520,2.7947222222222217,4.183697916666667,1.2735590277777777,2.9269097222222222
2483,00:01:43.562,2.351122685185185,3.586545138888889,1.078420138888889,2.388402777777778
2484,00:01:43.603,3.0781307870370367,4.954114583333333,1.0353993055555555,3.244878472222222
2485,00:01:43.645,2.0125231481481483,3.1595138888888887,0.7296006944444444,2.148454861111111
2486,00:01:43.687,2.0411747685185184,3.2778472222222224,0.6919618055555555,2.1537152777777777
2487,00:01:43.729,3.185833333333333,5.437413194444445,0.8184895833333333,3.301597222222222
2488,00:01:43.770,1.9656307870370373,3.171892361111111,0.6805381944444444,2.0444618055555557
2489,00:01:43.812,2.702320601851852,4.508940972222222,0.8649305555555555,2.733090277777778
2490,00:01:43.854,2.5302777777777776,4.250972222222222,0.8430729166666666,2.4967881944444446
2491,00:01:43.895,40.968096064814816,35.37430555555556,33.98229166666667,53.54769097222222
2492,00:01:43.937,1.7559317129629628,1.4664756944444444,1.1401215277777779,2.6611979166666666
2493,00:01:43.979,2.2202372685185185,1.885625,1.3948784722222223,3.3802083333333335
2494,00:01:44.021,1.8699768518518518,1.5810590277777778,1.3177777777777777,2.71109375
2495,00:01:44.062,1.873744212962963,1.4219444444444445,1.3359375,2.8633506944444442
2496,00:01:44.104,3.201880787037037,2.9850694444444446,1.6993402777777777,4.921232638888889
2497,00:01:44.146,2.194357638888889,1.8527604166666667,1.5360416666666667,3.1942708333333334
2498,00:01:44.187,1.9750694444444443,1.6496701388888888,1.3347395833333333,2.940798611111111
2499,00:01:44.229,2.7681423611111113,2.6791319444444444,1.71,3.915295138888889
2500,00:01:44.271,2.0564525462962964,1.5257291666666666,1.8125520833333333,2.831076388888889
2501,00:01:44.313,2.594525462962963,2.406041666666667,1.9282291666666667,3.4493055555555556
2502,00:01:44.354,2.587644675925926,2.408125,1.9334375,3.4213715277777776
2503,00:01:44.396,36.64082754629629,23.13204861111111,29.42736111111111,57.36307291666667
2504,00:01:44.438,1.414224537037037,1.9188715277777777,0.7353645833333333,1.5884375
2505,00:01:44.479,1.4353530092592592,1.8821875,0.7790972222222222,1.6447743055555555
2506,00:01:44.521,1.5566724537037038,1.9578819444444444,0.9130555555555555,1.7990798611111112
2507,00:01:44.563,2.2327719907407406,3.3447916666666666,0.9296180555555555,2.42390625
2508,00:01:44.604,0.9659953703703704,1.2859027777777778,0.5132291666666666,1.0988541666666667
2509,00:01:44.646,0.5848900462962964,0.8876215277777778,0.21059027777777778,0.6564583333333334
2510,00:01:44.688,1.0858217592592594,1.7027604166666668,0.3790451388888889,1.1756597222222223
2511,00:01:44.730,0.5377719907407408,0.8218055555555556,0.2071875,0.5843229166666667
2512,00:01:44.771,2.144369212962963,3.3217708333333333,0.7700173611111111,2.3413194444444443
2513,00:01:44.813,2.136533564814815,3.0696006944444445,0.9848784722222222,2.355121527777778
2514,00:01:44.855,1.6926620370370369,2.3566666666666665,0.8755034722222222,1.8458159722222223
2515,00:01:44.896,36.351684027777786,25.188524305555557,32.19694444444445,51.669583333333335
2516,00:01:44.938,15.221516203703706,13.698177083333333,16.92265625,15.043715277777778
2517,00:01:44.980,14.826747685185184,12.664670138888889,14.358072916666666,17.4575
2518,00:01:45.022,13.483559027777778,10.444149305555555,13.875364583333333,16.131163194444444
2519,00:01:45.063,10.408281250000002,9.307048611111112,10.098003472222222,11.819791666666667
2520,00:01:45.105,11.281504629629628,10.44921875,10.186822916666667,13.208472222222222
2521,00:01:45.147,40.88830439814814,20.786909722222223,45.590694444444445,56.28730902777778
2522,00:01:45.188,3.393119212962963,2.395815972222222,2.8540972222222223,4.929444444444444
2523,00:01:45.230,4.165636574074074,2.8753645833333334,3.2418923611111112,6.379652777777777
2524,00:01:45.272,3.8167824074074077,2.9414930555555556,2.815920138888889,5.692934027777778
2525,00:01:45.314,5.09613425925926,4.679357638888889,3.835260416666667,6.7737847222222225
2526,00:01:45.355,4.953709490740741,4.810052083333333,3.619409722222222,6.431666666666667
2527,00:01:45.397,28.344201388888887,18.887013888888887,39.88822916666667,26.257361111111113
2528,00:01:45.439,3.246151620370371,1.8513715277777778,4.369965277777778,3.5171180555555557
2529,00:01:45.480,4.401435185185186,2.781041666666667,5.88265625,4.540607638888889
2530,00:01:45.522,3.599380787037037,2.1936631944444445,4.575190972222222,4.029288194444445
2531,00:01:45.564,2.946539351851852,1.7957465277777778,3.9307986111111113,3.113072916666667
2532,00:01:45.605,3.757928240740741,2.3366666666666664,4.895694444444445,4.041423611111111
2533,00:01:45.647,2.8557986111111107,1.5647916666666666,4.023402777777778,2.979201388888889
2534,00:01:45.689,3.4377604166666664,1.9449652777777777,4.764270833333334,3.604045138888889
2535,00:01:45.731,35.88579861111111,37.74621527777778,40.034114583333334,29.877065972222223
2536,00:01:45.772,2.757980324074074,3.833923611111111,2.050329861111111,2.3896875
2537,00:01:45.814,3.370300925925926,5.033177083333333,2.1705034722222223,2.9072222222222224
2538,00:01:45.856,2.6499710648148147,3.6907638888888887,1.9655729166666667,2.293576388888889
2539,00:01:45.897,2.5658391203703705,3.543645833333333,1.9596527777777777,2.19421875
2540,00:01:45.939,3.175434027777778,4.798194444444444,2.0308854166666666,2.6972222222222224
2541,00:01:45.981,2.7257175925925927,3.910833333333333,2.0781597222222223,2.188159722222222
2542,00:01:46.023,34.671035879629635,39.001423611111115,43.94119791666667,21.070486111111112
2543,00:01:46.064,5.43703125,6.422395833333334,4.920538194444444,4.9681597222222225
2544,00:01:46.106,4.18083912037037,5.058489583333333,3.4471006944444444,4.0369270833333335
2545,00:01:46.148,5.58662037037037,7.078559027777778,4.694861111111111,4.986440972222222
2546,00:01:46.189,43.76968171296296,40.69730902777778,56.452152777777776,34.15958333333333
2547,00:01:46.231,9.973587962962965,11.539756944444445,2.703454861111111,15.677552083333333
2548,00:01:46.273,13.340243055555556,15.350677083333334,5.212361111111111,19.457690972222224
2549,00:01:46.315,11.158755787037038,12.194149305555555,4.928784722222222,16.35333333333333
2550,00:01:46.356,9.64478587962963,10.005503472222221,4.265434027777777,14.663420138888888
2551,00:01:46.398,7.634189814814815,8.110833333333334,3.050520833333333,11.741215277777778
2552,00:01:46.440,7.723402777777777,9.061284722222222,2.9072395833333333,11.201684027777778
2553,00:01:46.481,6.114913194444444,7.353298611111111,1.8710590277777779,9.120381944444444
2554,00:01:46.523,6.733553240740741,8.0028125,2.1434201388888887,10.054427083333334
2555,00:01:46.565,50.32837962962963,27.116475694444443,31.165121527777778,92.70354166666667
2556,00:01:46.606,3.5430381944444442,1.9141493055555556,2.675642361111111,6.039322916666666
2557,00:01:46.648,6.149097222222221,2.9194097222222224,5.443142361111111,10.084739583333333
2558,00:01:46.690,6.95396412037037,3.720017361111111,5.499670138888889,11.64220486111111
2559,00:01:46.732,6.4347974537037045,3.2997916666666667,5.386736111111111,10.617864583333333
2560,00:01:46.773,9.620312499999999,4.832777777777777,8.017777777777777,16.010381944444443
2561,00:01:46.815,5.4075347222222225,2.1835590277777777,5.017951388888889,9.02109375
2562,00:01:46.857,9.534577546296298,4.925017361111111,8.622604166666667,15.056111111111111
2563,00:01:46.898,8.660231481481482,5.293576388888889,6.939409722222222,13.747708333333334
2564,00:01:46.940,9.268987268518517,6.7440625,6.364097222222222,14.698802083333334
2565,00:01:46.982,10.591475694444444,7.293038194444445,8.02892361111111,16.452465277777776
2566,00:01:47.024,11.893541666666666,5.297170138888889,11.223055555555556,19.160399305555554
2567,00:01:47.065,10.336909722222222,5.079704861111111,9.4940625,16.436961805555555
2568,00:01:47.107,74.44429398148147,54.82684027777778,41.80564236111111,126.70039930555555
2569,00:01:47.149,0.024832175925925928,0.025434027777777778,0.00036458333333333335,0.04869791666666667
2570,00:01:47.190,0.0,0.0,0.0,0.0
2571,00:01:47.232,0.0,0.0,0.0,0.0
2572,00:01:47.274,0.0,0.0,0.0,0.0
2573,00:01:47.316,0.0,0.0,0.0,0.0
2574,00:01:47.357,9.259259259259259e-05,0.0,0.0002777777777777778,0.0
2575,00:01:47.399,0.34140046296296295,0.2915798611111111,0.0021527777777777778,0.73046875
2576,00:01:47.441,0.025555555555555557,0.02326388888888889,0.0002777777777777778,0.053125
2577,00:01:47.482,0.0,0.0,0.0,0.0
2578,00:01:47.524,0.0,0.0,0.0,0.0
2579,00:01:47.566,0.0,0.0,0.0,0.0
2580,00:01:47.607,0.011197916666666667,0.011284722222222222,0.00017361111111111112,0.022135416666666668
2581,00:01:47.649,0.011203703703703704,0.011284722222222222,0.00019097222222222223,0.022135416666666668
2582,00:01:47.691,0.23678819444444446,0.1551736111111111,0.1697048611111111,0.3854861111111111
2583,00:01:47.733,1.7127083333333335,1.6707465277777778,0.5585069444444445,2.908871527777778
2584,00:01:47.774,2.007962962962963,2.113003472222222,0.9687673611111111,2.9421180555555555
2585,00:01:47.816,6.344068287037037,9.689479166666667,1.4644097222222223,7.8783159722222225
2586,00:01:47.858,7.721030092592592,10.893125,1.69734375,10.572621527777779
2587,00:01:47.899,12.370416666666666,17.02784722222222,2.0423263888888887,18.04107638888889
2588,00:01:47.941,10.764780092592593,14.270989583333334,2.5434027777777777,15.479947916666667
2589,00:01:47.983,9.809780092592591,12.289895833333333,2.5178819444444445,14.6215625
2590,00:01:48.025,8.527164351851852,9.549427083333333,2.7949305555555557,13.237135416666666
2591,00:01:48.066,9.978761574074074,13.040104166666667,3.237048611111111,13.659131944444445
2592,00:01:48.108,6.566741898148148,6.875104166666667,3.304947916666667,9.520173611111112
2593,00:01:48.150,6.344189814814815,7.730208333333334,3.147986111111111,8.154375
2594,00:01:48.191,6.088784722222222,6.89546875,3.2456770833333333,8.125208333333333
2595,00:01:48.233,5.0569444444444445,4.5771875,3.365920138888889,7.227725694444445
2596,00:01:48.275,5.868344907407407,6.078177083333333,3.5346875,7.992170138888889
2597,00:01:48.317,4.358078703703703,3.406527777777778,3.5236805555555555,6.144027777777778
2598,00:01:48.358,3.847071759259259,3.15984375,3.0357118055555556,5.345659722222222
2599,00:01:48.400,5.2884722222222225,5.621163194444445,3.2485243055555557,6.995729166666667
2600,00:01:48.442,3.497627314814815,2.826840277777778,3.0059722222222223,4.660069444444445
2601,00:01:48.483,3.095885416666667,2.5769618055555554,2.6108159722222224,4.099878472222223
2602,00:01:48.525,4.696545138888889,5.106423611111111,2.8111284722222223,6.172083333333333
2603,00:01:48.567,2.55056712962963,2.066059027777778,2.3849305555555556,3.2007118055555557
2604,00:01:48.608,2.2939351851851852,1.9326909722222223,2.067829861111111,2.8812847222222224
2605,00:01:48.650,3.29171875,3.3939583333333334,2.1738715277777776,4.307326388888889
2606,00:01:48.692,1.9483564814814816,1.6149479166666667,1.8055034722222223,2.4246180555555554
2607,00:01:48.734,2.020978009259259,1.6682118055555555,1.8286979166666666,2.5660243055555556
2608,00:01:48.775,4.344415509259259,4.981840277777778,2.05484375,5.9965625
2609,00:01:48.817,1.995318287037037,1.7615277777777778,1.6254340277777777,2.5989930555555554
2610,00:01:48.859,1.824513888888889,1.6442534722222222,1.4733854166666667,2.3559027777777777
2611,00:01:48.900,2.8809027777777776,3.131736111111111,1.490173611111111,4.020798611111111
2612,00:01:48.942,1.5949884259259262,1.4172916666666666,1.1728298611111112,2.19484375
2613,00:01:48.984,1.4384259259259258,1.2236979166666666,1.044826388888889,2.046753472222222
2614,00:01:49.026,3.02171875,3.4577604166666664,1.2730729166666668,4.334322916666666
2615,00:01:49.067,1.3995312500000001,1.1615277777777777,1.0471006944444445,1.9899652777777779
2616,00:01:49.109,1.610434027777778,1.5684375,1.0903993055555556,2.172465277777778
2617,00:01:49.151,3.1628009259259264,3.7244618055555554,1.3566319444444443,4.407309027777778
2618,00:01:49.192,1.5489756944444446,1.4248611111111111,1.177326388888889,2.0447395833333335
2619,00:01:49.234,1.6390046296296295,1.5959722222222221,1.204548611111111,2.1164930555555554
2620,00:01:49.276,2.896064814814815,3.2800520833333335,1.4663541666666666,3.9417881944444444
2621,00:01:49.318,1.551099537037037,1.445486111111111,1.2377256944444444,1.9700868055555556
2622,00:01:49.359,1.6634085648148147,1.5527256944444445,1.324357638888889,2.113142361111111
2623,00:01:49.401,3.6497569444444444,4.305451388888889,1.652048611111111,4.991770833333334
2624,00:01:49.443,2.0163946759259264,2.004045138888889,1.4382986111111111,2.6068402777777777
2625,00:01:49.484,1.5830034722222226,1.4923958333333334,1.3532465277777779,1.9033680555555557
2626,00:01:49.526,2.5709837962962965,2.7383680555555556,1.51734375,3.457239583333333
2627,00:01:49.568,1.521556712962963,1.4533680555555555,1.2733333333333334,1.83796875
2628,00:01:49.609,1.6624652777777778,1.5837673611111112,1.3850694444444445,2.0185590277777776
2629,00:01:49.651,2.5823668981481482,2.9093055555555556,1.4330902777777779,3.404704861111111
2630,00:01:49.693,1.5292534722222222,1.3606076388888888,1.3875,1.8396527777777778
2631,00:01:49.735,1.6586574074074074,1.4494270833333334,1.5246527777777779,2.001892361111111
2632,00:01:49.776,2.762019675925926,2.741996527777778,1.8850694444444445,3.6589930555555554
2633,00:01:49.818,1.903894675925926,1.4925868055555556,1.8853472222222223,2.33375
2634,00:01:49.860,2.0970775462962963,1.6753819444444444,2.1352083333333334,2.4806423611111112
2635,00:01:49.901,3.10994212962963,3.008263888888889,2.3915625,3.93
2636,00:01:49.943,2.1824884259259263,1.7131770833333333,2.2566319444444445,2.57765625
2637,00:01:49.985,2.217251157407407,1.8042708333333333,2.223888888888889,2.62359375
2638,00:01:50.027,3.2760821759259264,3.319548611111111,2.4594097222222224,4.049288194444444
2639,00:01:50.068,2.1590277777777778,1.7436805555555555,2.228645833333333,2.5047569444444444
2640,00:01:50.110,2.9031539351851854,2.8240625,2.193576388888889,3.6918229166666667
2641,00:01:50.152,3.8004166666666666,4.058871527777778,2.3352256944444445,5.007152777777778
2642,00:01:50.193,2.0832060185185184,1.6776041666666666,2.0887326388888887,2.48328125
2643,00:01:50.235,1.919704861111111,1.5608333333333333,1.9619270833333333,2.2363541666666666
2644,00:01:50.277,2.800607638888889,2.7225868055555558,2.05203125,3.627204861111111
2645,00:01:50.319,1.890474537037037,1.5753819444444443,1.8581944444444445,2.2378472222222223
2646,00:01:50.360,1.8584027777777778,1.4724305555555555,1.8620138888888889,2.240763888888889
2647,00:01:50.402,2.7320196759259257,2.777534722222222,1.8503125,3.5682118055555554
2648,00:01:50.444,1.7802951388888888,1.5752604166666666,1.6696180555555555,2.0960069444444445
2649,00:01:50.485,1.817667824074074,1.5685590277777777,1.6655381944444445,2.21890625
2650,00:01:50.527,2.827771990740741,3.003888888888889,1.778420138888889,3.7010069444444444
2651,00:01:50.569,1.6450520833333335,1.3941493055555556,1.5058506944444445,2.03515625
2652,00:01:50.610,1.8463136574074077,1.6671701388888889,1.4874652777777777,2.3843055555555557
2653,00:01:50.652,2.903877314814815,3.1439583333333334,1.5838194444444444,3.9838541666666667
2654,00:01:50.694,1.6771585648148148,1.4233506944444445,1.4363541666666666,2.1717708333333334
2655,00:01:50.736,1.6832523148148149,1.3544618055555555,1.4377256944444445,2.2575694444444445
2656,00:01:50.777,3.4050289351851855,3.7488194444444445,1.745954861111111,4.7203125
2657,00:01:50.819,1.947048611111111,1.7742881944444444,1.39078125,2.6760763888888888
2658,00:01:50.861,1.649236111111111,1.4157638888888888,1.2560590277777777,2.2758854166666667
2659,00:01:50.902,49.044693287037035,59.885104166666665,37.87387152777778,49.37510416666667
2660,00:01:50.944,3.8467187499999995,1.3227604166666667,3.757222222222222,6.460173611111111
2661,00:01:50.986,3.949444444444444,1.4944444444444445,3.756388888888889,6.5975
2662,00:01:51.028,4.020219907407408,1.6644097222222223,3.777690972222222,6.618559027777778
2663,00:01:51.069,4.036064814814814,1.7044097222222223,3.7947569444444444,6.6090277777777775
2664,00:01:51.111,4.123668981481481,1.8703125,3.8105208333333334,6.690173611111111
2665,00:01:51.153,4.057633101851851,1.7571354166666666,3.8163020833333334,6.599461805555555
2666,00:01:51.194,4.18041087962963,1.9105729166666667,3.8253819444444446,6.8052777777777775
2667,00:01:51.236,4.268211805555556,1.986875,3.874253472222222,6.943506944444445
2668,00:01:51.278,4.311041666666667,2.0896180555555555,3.88234375,6.9611631944444445
2669,00:01:51.320,4.30189236111111,2.0392361111111112,3.872170138888889,6.994270833333333
2670,00:01:51.361,4.515931712962963,2.2492881944444445,3.9222743055555553,7.376232638888889
